[,1,2,0,., , ,8,0,., , ,9,0,., ,1,3,0,., , ,8,0,.,],",", ,(,V,T,
[, ,5,0,., ,1,4,0,., , ,5,0,., ,1,1,0,., , ,8,0,.,],",", ,(,V,T,
[, ,4,0,., ,1,1,0,., , ,9,0,., ,1,2,0,., , ,9,0,.,],",", ,(,V,T,
[, ,5,0,., , ,9,0,., ,1,0,0,., ,1,2,0,., ,1,3,0,.,],",", ,(,V,T,
[,1,4,0,., ,1,0,0,., ,1,3,0,., ,1,6,0,., ,1,3,0,.,],",", ,(,V,T,
[, ,4,0,., , ,9,0,., ,1,8,0,., ,1,3,0,., ,3,3,0,.,],",", ,(,V,T,
[,2,0,0,., , ,5,0,., ,1,5,0,., ,1,3,0,., , ,5,0,.,],",", ,(,V,T,
[, ,8,0,., , ,5,0,., ,1,2,0,., ,1,0,0,., , ,4,0,.,],",", ,(,V,T,
[, ,4,0,., ,2,0,0,., , ,9,0,., , ,8,0,., , ,9,0,.,],",", ,(,V,T,
[, ,8,0,., , ,8,0,., , ,7,0,., ,1,0,0,., , ,8,0,.,],",", ,(,V,T,
[, ,4,0,., ,1,7,0,., , ,4,0,., , ,5,0,., ,1,4,0,.,],",", ,(,V,T,
[,1,1,0,., , ,8,0,., , ,9,0,., , ,8,0,., , ,4,0,.,],",", ,(,V,T,
[,1,2,0,., , ,4,0,., ,1,5,0,., ,1,2,0,., , ,9,0,.,],",", ,(,V,T,
[,1,0,0,., , ,5,0,., ,1,6,0,., ,1,3,0,., ,1,2,0,.,],",", ,(,V,T,
[,1,3,0,., ,1,0,0,., , ,4,0,., ,1,8,0,., , ,7,0,.,],",", ,(,V,T,
[,7,0,., ,9,0,., ,5,0,., ,9,0,., ,8,0,.,],",", ,(,V,T,
[,1,3,0,., , ,7,0,., ,1,3,0,., ,1,4,0,., , ,8,0,.,],",", ,(,V,T,
[, ,4,0,., , ,5,0,., , ,9,0,., ,1,3,0,., , ,4,0,.,],",", ,(,V,T,
[, ,5,0,., , ,8,0,., ,1,1,0,., , ,6,0,., ,1,1,0,.,],",", ,(,V,T,
[, ,5,0,., , ,8,0,., , ,3,0,., , ,8,0,., ,1,0,0,.,],",", ,(,V,T,
[,1,0,0,., , ,8,0,., , ,9,0,., , ,5,0,., ,1,4,0,.,],",", ,(,V,T,
[, ,4,0,., ,1,0,0,., , ,4,0,., , ,4,0,., ,1,1,0,.,],",", ,(,V,T,
[,1,1,0,., , ,4,0,., ,1,3,0,., , ,4,0,., ,1,3,0,.,],",", ,(,V,T,
[, ,5,0,., , ,8,0,., , ,4,0,., ,1,8,0,., , ,4,0,.,],",", ,(,V,T,
[, ,5,0,., ,1,4,0,., , ,9,0,., , ,4,0,., , ,9,0,.,],",", ,(,V,T,
[,1,6,0,., , ,4,0,., , ,6,0,., ,2,4,0,., , ,5,0,.,],",", ,(,V,T,
[, ,9,0,., , ,4,0,., ,1,3,0,., , ,8,0,., ,1,1,0,.,],",", ,(,V,T,
[, ,5,0,., ,1,5,0,., , ,4,0,., ,1,0,0,., ,1,5,0,.,],",", ,(,V,T,
[, ,7,0,., , ,4,0,., ,1,5,0,., ,2,2,0,., , ,5,0,.,],",", ,(,V,T,
[, ,8,0,., ,1,2,0,., , ,9,0,., ,1,6,0,., , ,8,0,.,],",", ,(,V,T,
[,1,3,0,., , ,9,0,., , ,4,0,., ,1,2,0,., , ,5,0,.,],",", ,(,V,T,
[,2,8,0,., , ,4,0,., , ,8,0,., ,1,1,0,., , ,5,0,.,],",", ,(,V,T,
[,1,0,0,., ,1,3,0,., , ,8,0,., , ,8,0,., , ,8,0,.,],",", ,(,V,T,
[,1,3,0,., , ,4,0,., , ,8,0,., , ,9,0,., ,1,3,0,.,],",", ,(,V,T,
[,1,7,0,., , ,5,0,., ,1,4,0,., , ,4,0,., ,1,0,0,.,],",", ,(,V,T,
[, ,4,0,., ,1,1,0,., ,1,0,0,., ,1,1,0,., , ,4,0,.,],",", ,(,V,T,
[, ,9,0,., ,1,5,0,., , ,4,0,., ,1,1,0,., , ,8,0,.,],",", ,(,V,T,
[,3,1,0,., ,1,4,0,., , ,4,0,., , ,4,0,., ,1,2,0,.,],",", ,(,V,T,
[,1,3,0,., , ,4,0,., ,1,3,0,., ,1,0,0,., , ,4,0,.,],",", ,(,V,T,
[, ,8,0,., ,1,3,0,., , ,5,0,., , ,8,0,., ,1,3,0,.,],",", ,(,V,T,
[, ,9,0,., , ,4,0,., , ,8,0,., , ,5,0,., ,2,4,0,.,],",", ,(,V,T,
[, ,5,0,., , ,8,0,., ,1,0,0,., , ,5,0,., , ,9,0,.,],",", ,(,V,T,
[, ,6,0,., ,1,0,0,., , ,9,0,., , ,9,0,., , ,4,0,.,],",", ,(,V,T,
[,1,7,0,., , ,4,0,., , ,5,0,., ,1,3,0,., , ,5,0,.,],",", ,(,V,T,
[, ,9,0,., ,1,4,0,., , ,5,0,., , ,9,0,., , ,7,0,.,],",", ,(,V,T,
[,1,0,0,., ,1,9,0,., , ,5,0,., , ,9,0,., , ,8,0,.,],",", ,(,V,T,
[,1,0,0,., , ,6,0,., ,1,4,0,., , ,5,0,., ,1,3,0,.,],",", ,(,V,T,
[, ,7,0,., ,1,4,0,., , ,8,0,., ,1,4,0,., ,1,4,0,.,],",", ,(,V,T,
[, ,9,0,., , ,4,0,., ,1,4,0,., ,1,0,0,., , ,8,0,.,],",", ,(,V,T,
[, ,5,0,., ,1,5,0,., , ,9,0,., , ,8,0,., , ,9,0,.,],",", ,(,V,T,
[,1,3,0,., , ,5,0,., , ,9,0,., , ,5,0,., ,1,8,0,.,],",", ,(,V,T,
[, ,9,0,., ,1,0,0,., ,1,2,0,., , ,6,0,., ,1,4,0,.,],",", ,(,V,T,
[,1,2,0,., , ,7,0,., , ,9,0,., ,1,3,0,., ,1,2,0,.,],",", ,(,V,T,
[, ,8,0,., , ,5,0,., ,1,7,0,., , ,8,0,., ,1,5,0,.,],",", ,(,V,T,
[,1,4,0,., ,1,0,0,., , ,9,0,., ,1,3,0,., ,1,0,0,.,],",", ,(,V,T,
[, ,9,0,., ,1,4,0,., ,1,2,0,., ,1,0,0,., , ,4,0,.,],",", ,(,V,T,
[, ,4,0,., ,1,6,0,., , ,9,0,., , ,7,0,., ,1,1,0,.,],",", ,(,V,T,
[,1,8,0,., , ,4,0,., ,1,1,0,., ,3,1,0,., , ,4,0,.,],",", ,(,V,T,
[, ,8,0,., ,1,1,0,., , ,5,0,., ,1,1,0,., ,1,4,0,.,],",", ,(,V,T,
[,1,4,0,., , ,4,0,., ,2,0,0,., , ,5,0,., , ,9,0,.,],",", ,(,V,T,
[, ,4,0,., ,2,3,0,., , ,5,0,., ,1,3,0,., ,1,0,0,.,],",", ,(,V,T,
[, ,4,0,., ,1,4,0,., ,1,0,0,., , ,4,0,., ,1,0,0,.,],",", ,(,V,T,
[, ,4,0,., ,1,3,0,., ,1,0,0,., ,1,3,0,., ,1,0,0,.,],",", ,(,V,T,
[, ,9,0,., , ,7,0,., ,1,0,0,., , ,4,0,., ,1,4,0,.,],",", ,(,V,T,
[,1,4,0,., , ,5,0,., ,1,3,0,., ,1,0,0,., , ,9,0,.,],",", ,(,V,T,
[,9,0,., ,9,0,., ,5,0,., ,9,0,., ,4,0,.,],",", ,(,V,T,
[,1,4,0,., , ,9,0,., , ,5,0,., , ,9,0,., , ,8,0,.,],",", ,(,V,T,
[,1,3,0,., , ,4,0,., , ,9,0,., ,1,0,0,., , ,4,0,.,],",", ,(,V,T,
[,1,5,0,., ,1,2,0,., ,1,0,0,., , ,7,0,., ,1,7,0,.,],",", ,(,V,T,
[, ,5,0,., ,1,4,0,., , ,5,0,., , ,5,0,., ,1,5,0,.,],",", ,(,V,T,
[, ,5,0,., , ,5,0,., ,1,7,0,., , ,8,0,., , ,9,0,.,],",", ,(,V,T,
[,1,4,0,., ,1,4,0,., , ,8,0,., , ,5,0,., ,1,2,0,.,],",", ,(,V,T,
[, ,4,0,., ,1,4,0,., , ,8,0,., , ,4,0,., , ,5,0,.,],",", ,(,V,T,
[,1,0,0,., , ,9,0,., , ,7,0,., , ,8,0,., , ,5,0,.,],",", ,(,V,T,
[, ,8,0,., , ,4,0,., , ,5,0,., ,1,1,0,., , ,8,0,.,],",", ,(,V,T,
[,1,4,0,., ,1,1,0,., ,1,1,0,., , ,8,0,., , ,9,0,.,],",", ,(,V,T,
[,1,4,0,., , ,9,0,., ,1,4,0,., , ,4,0,., ,1,4,0,.,],",", ,(,V,T,
[,1,3,0,., , ,5,0,., ,1,4,0,., ,1,3,0,., , ,8,0,.,],",", ,(,V,T,
[, ,5,0,., , ,4,0,., ,1,5,0,., ,1,4,0,., ,1,9,0,.,],",", ,(,V,T,
[,1,3,0,., , ,5,0,., ,4,0,0,., ,1,4,0,., , ,5,0,.,],",", ,(,V,T,
[,1,4,0,., , ,9,0,., , ,5,0,., ,1,7,0,., , ,5,0,.,],",", ,(,V,T,
[, ,5,0,., , ,4,0,., ,2,2,0,., , ,5,0,., , ,4,0,.,],",", ,(,V,T,
[, ,5,0,., , ,8,0,., , ,7,0,., ,1,1,0,., ,1,0,0,.,],",", ,(,V,T,
[,1,3,0,., ,1,0,0,., , ,4,0,., , ,9,0,., , ,5,0,.,],",", ,(,V,T,
[,9,0,., ,4,0,., ,9,0,., ,9,0,., ,5,0,.,],",", ,(,V,T,
[, ,9,0,., , ,4,0,., ,1,1,0,., , ,5,0,., , ,9,0,.,],",", ,(,V,T,
[,9,0,., ,9,0,., ,5,0,., ,9,0,., ,4,0,.,],",", ,(,V,T,
[, ,5,0,., , ,9,0,., , ,5,0,., ,2,8,0,., , ,5,0,.,],",", ,(,V,T,
[,1,0,0,., , ,5,0,., ,1,4,0,., , ,9,0,., ,1,4,0,.,],",", ,(,V,T,
[,1,0,0,., , ,4,0,., ,1,0,0,., , ,5,0,., ,1,3,0,.,],",", ,(,V,T,
[, ,4,0,., , ,8,0,., ,1,0,0,., , ,5,0,., ,1,6,0,.,],",", ,(,V,T,
[,1,0,0,., ,1,0,0,., , ,9,0,., , ,4,0,., ,1,0,0,.,],",", ,(,V,T,
[,1,4,0,., , ,5,0,., , ,9,0,., ,2,3,0,., , ,5,0,.,],",", ,(,V,T,
[,9,0,., ,5,0,., ,4,0,., ,9,0,., ,4,0,.,],",", ,(,V,T,
[,1,5,0,., ,1,2,0,., , ,9,0,., , ,5,0,., , ,7,0,.,],",", ,(,V,T,
[,1,3,0,., , ,8,0,., ,2,9,0,., ,1,0,0,., ,1,4,0,.,],",", ,(,V,T,
[,5,0,., ,8,0,., ,5,0,., ,9,0,., ,5,0,.,],",", ,(,V,T,
[, ,4,0,., , ,9,0,., , ,5,0,., ,1,4,0,., ,1,3,0,.,],",", ,(,V,T,
[, ,5,0,., , ,9,0,., ,2,3,0,., , ,4,0,., ,1,0,0,.,],",", ,(,V,T,
[, ,8,0,., ,1,5,0,., , ,4,0,., , ,5,0,., ,1,3,0,.,],",", ,(,V,T,
[, ,8,0,., ,1,0,0,., , ,8,0,., ,1,5,0,., ,1,0,0,.,],",", ,(,V,T,
[, ,4,0,., , ,5,0,., ,2,1,0,., ,1,0,0,., ,1,1,0,.,],",", ,(,V,T,
[, ,4,0,., ,1,5,0,., , ,5,0,., , ,8,0,., ,2,6,0,.,],",", ,(,V,T,
[, ,9,0,., , ,4,0,., , ,5,0,., ,1,3,0,., , ,9,0,.,],",", ,(,V,T,
[, ,8,0,., , ,5,0,., ,1,0,0,., ,2,0,0,., , ,5,0,.,],",", ,(,V,T,
[,1,0,0,., , ,9,0,., ,1,1,0,., , ,9,0,., ,1,5,0,.,],",", ,(,V,T,
[,1,3,0,., , ,8,0,., , ,5,0,., , ,9,0,., ,1,0,0,.,],",", ,(,V,T,
[,1,5,0,., ,1,0,0,., ,1,2,0,., ,1,1,0,., , ,4,0,.,],",", ,(,V,T,
[, ,9,0,., ,1,5,0,., ,1,0,0,., , ,9,0,., , ,4,0,.,],",", ,(,V,T,
[,1,4,0,., , ,9,0,., , ,4,0,., ,1,0,0,., ,1,8,0,.,],",", ,(,V,T,
[, ,5,0,., , ,9,0,., ,1,2,0,., , ,8,0,., , ,9,0,.,],",", ,(,V,T,
[,1,0,0,., , ,4,0,., , ,5,0,., , ,9,0,., , ,9,0,.,],",", ,(,V,T,
[, ,5,0,., ,1,0,0,., , ,9,0,., ,1,0,0,., , ,9,0,.,],",", ,(,V,T,
[,1,3,0,., , ,5,0,., ,1,3,0,., , ,9,0,., , ,5,0,.,],",", ,(,V,T,
[,8,0,., ,7,0,., ,7,0,., ,6,0,., ,9,0,.,],",", ,(,V,T,
[, ,5,0,., ,1,1,0,., , ,8,0,., , ,5,0,., , ,5,0,.,],",", ,(,V,T,
[, ,8,0,., ,1,6,0,., ,1,2,0,., ,1,2,0,., , ,5,0,.,],",", ,(,V,T,
[,1,5,0,., , ,9,0,., ,1,0,0,., , ,9,0,., ,1,4,0,.,],",", ,(,V,T,
[, ,5,0,., , ,9,0,., , ,8,0,., ,1,0,0,., , ,6,0,.,],",", ,(,V,T,
[,1,3,0,., , ,4,0,., , ,9,0,., , ,5,0,., , ,7,0,.,],",", ,(,V,T,
[,1,4,0,., ,2,9,0,., , ,7,0,., ,1,5,0,., , ,5,0,.,],",", ,(,V,T,
[, ,5,0,., ,1,4,0,., , ,5,0,., , ,9,0,., , ,5,0,.,],",", ,(,V,T,
[,1,9,0,., , ,4,0,., ,1,5,0,., , ,4,0,., ,1,3,0,.,],",", ,(,V,T,
[, ,9,0,., ,1,4,0,., ,1,4,0,., ,1,0,0,., , ,9,0,.,],",", ,(,V,T,
[, ,9,0,., , ,5,0,., ,1,4,0,., , ,5,0,., ,1,0,0,.,],",", ,(,V,T,
[,1,1,0,., , ,9,0,., ,1,0,0,., , ,8,0,., , ,5,0,.,],",", ,(,V,T,
[, ,9,0,., , ,4,0,., ,1,0,0,., , ,5,0,., ,1,3,0,.,],",", ,(,V,T,
[, ,9,0,., ,1,1,0,., ,1,9,0,., , ,4,0,., , ,5,0,.,],",", ,(,V,T,
[,2,0,0,., ,1,9,0,., ,1,2,0,., , ,4,0,., ,1,0,0,.,],",", ,(,V,T,
[, ,9,0,., , ,9,0,., , ,9,0,., ,1,7,0,., , ,5,0,.,],",", ,(,V,T,
[, ,9,0,., ,1,3,0,., , ,9,0,., ,1,2,0,., ,1,1,0,.,],",", ,(,V,T,
[, ,5,0,., ,3,2,0,., , ,9,0,., ,1,1,0,., , ,5,0,.,],",", ,(,V,T,
[, ,9,0,., , ,9,0,., ,1,0,0,., ,1,2,0,., ,3,5,0,.,],",", ,(,V,T,
[, ,5,0,., ,1,3,0,., , ,8,0,., , ,7,0,., ,1,3,0,.,],",", ,(,V,T,
[, ,9,0,., ,1,0,0,., ,1,6,0,., , ,6,0,., , ,5,0,.,],",", ,(,V,T,
[,1,6,0,., ,1,1,0,., ,1,0,0,., ,1,3,0,., , ,7,0,.,],",", ,(,V,T,
[, ,4,0,., ,1,4,0,., , ,3,0,., ,1,2,0,., ,1,0,0,.,],",", ,(,V,T,
[,2,1,0,., , ,5,0,., , ,5,0,., , ,6,0,., ,1,4,0,.,],",", ,(,V,T,
[, ,4,0,., , ,6,0,., , ,6,0,., , ,9,0,., ,1,4,0,.,],",", ,(,V,T,
[,1,6,0,., , ,8,0,., , ,5,0,., , ,5,0,., ,1,2,0,.,],",", ,(,V,T,
[,1,4,0,., , ,8,0,., ,1,0,0,., ,1,0,0,., , ,9,0,.,],",", ,(,V,T,
[, ,5,0,., , ,9,0,., ,1,5,0,., , ,8,0,., ,1,8,0,.,],",", ,(,V,T,
[,1,0,0,., ,1,3,0,., ,1,1,0,., , ,8,0,., ,1,6,0,.,],",", ,(,V,T,
[, ,5,0,., ,1,4,0,., , ,5,0,., , ,3,0,., , ,7,0,.,],",", ,(,V,T,
[,1,3,0,., ,1,2,0,., , ,5,0,., ,1,4,0,., , ,9,0,.,],",", ,(,V,T,
[, ,8,0,., ,1,6,0,., ,1,5,0,., ,1,0,0,., , ,6,0,.,],",", ,(,V,T,
[, ,4,0,., ,3,0,0,., , ,7,0,., ,1,8,0,., , ,5,0,.,],",", ,(,V,T,
[, ,9,0,., , ,5,0,., ,1,8,0,., , ,9,0,., ,1,0,0,.,],",", ,(,V,T,
[, ,5,0,., , ,8,0,., ,1,6,0,., ,1,3,0,., ,3,1,0,.,],",", ,(,V,T,
[, ,5,0,., ,1,3,0,., ,1,1,0,., ,1,2,0,., ,1,9,0,.,],",", ,(,V,T,
[,1,0,0,., , ,6,0,., , ,4,0,., ,1,1,0,., , ,9,0,.,],",", ,(,V,T,
[,1,0,0,., , ,5,0,., , ,8,0,., ,1,0,0,., ,1,0,0,.,],",", ,(,V,T,
[, ,5,0,., , ,4,0,., ,1,3,0,., , ,7,0,., , ,4,0,.,],",", ,(,V,T,
[,1,0,0,., , ,4,0,., ,1,0,0,., , ,7,0,., , ,9,0,.,],",", ,(,V,T,
[, ,6,0,., , ,7,0,., , ,8,0,., , ,5,0,., ,1,0,0,.,],",", ,(,V,T,
[,1,0,0,., , ,9,0,., , ,5,0,., , ,5,0,., , ,9,0,.,],",", ,(,V,T,
[, ,6,0,., , ,6,0,., , ,6,0,., ,1,2,0,., , ,5,0,.,],",", ,(,V,T,
[,2,3,0,., ,1,4,0,., ,1,1,0,., , ,9,0,., , ,9,0,.,],",", ,(,V,T,
[, ,4,0,., , ,8,0,., ,1,3,0,., ,1,2,0,., ,1,0,0,.,],",", ,(,V,T,
[,1,4,0,., , ,4,0,., ,1,6,0,., , ,8,0,., , ,8,0,.,],",", ,(,V,T,
[, ,5,0,., , ,9,0,., ,1,2,0,., ,1,3,0,., ,1,3,0,.,],",", ,(,V,T,
[,2,9,0,., ,1,4,0,., , ,4,0,., ,1,5,0,., , ,9,0,.,],",", ,(,V,T,
[, ,5,0,., , ,5,0,., ,1,5,0,., , ,3,0,., , ,5,0,.,],",", ,(,V,T,
[,3,7,0,., ,3,4,0,., ,3,5,0,., ,2,5,0,., ,3,9,0,.,],",", ,(,N,
[,3,7,0,., ,3,7,0,., ,3,7,0,., ,3,8,0,., ,3,6,0,.,],",", ,(,N,
[,4,2,0,., ,3,6,0,., ,3,3,0,., ,3,4,0,., ,3,1,0,.,],",", ,(,N,
[,2,9,0,., ,2,7,0,., ,2,5,0,., ,2,5,0,., , ,9,0,.,],",", ,(,N,
[,2,4,0,., , ,9,0,., ,2,3,0,., ,2,1,0,., ,2,0,0,.,],",", ,(,N,
[, ,9,0,., ,1,1,0,., ,2,3,0,., ,1,9,0,., ,1,1,0,.,],",", ,(,N,
[,2,2,0,., ,1,9,0,., ,1,9,0,., ,1,8,0,., ,1,9,0,.,],",", ,(,N,
[,1,8,0,., ,1,8,0,., ,1,9,0,., ,1,8,0,., ,1,7,0,.,],",", ,(,N,
[,1,9,0,., ,1,7,0,., ,1,4,0,., ,1,9,0,., ,1,8,0,.,],",", ,(,N,
[,1,7,0,., ,1,7,0,., ,1,6,0,., ,1,6,0,., ,1,8,0,.,],",", ,(,N,
[,1,6,0,., ,1,6,0,., ,1,6,0,., ,1,6,0,., ,1,6,0,.,],",", ,(,N,
[,1,6,0,., ,1,6,0,., ,1,5,0,., ,1,5,0,., ,1,6,0,.,],",", ,(,N,
[,1,5,0,., ,1,4,0,., ,1,4,0,., ,1,5,0,., ,1,5,0,.,],",", ,(,N,
[,1,5,0,., , ,9,0,., ,1,6,0,., ,1,0,0,., ,1,4,0,.,],",", ,(,N,
[,1,7,0,., ,1,5,0,., ,1,4,0,., ,1,4,0,., ,1,5,0,.,],",", ,(,N,
[,1,4,0,., ,1,5,0,., ,1,5,0,., ,1,4,0,., ,1,5,0,.,],",", ,(,N,
[,1,4,0,., ,1,6,0,., ,1,0,0,., ,1,8,0,., ,1,5,0,.,],",", ,(,N,
[,1,4,0,., ,1,4,0,., ,1,5,0,., ,1,5,0,., ,1,4,0,.,],",", ,(,N,
[,2,8,0,., ,1,5,0,., ,1,4,0,., ,1,5,0,., ,1,3,0,.,],",", ,(,N,
[,2,7,0,., ,1,5,0,., ,1,5,0,., , ,8,0,., ,1,8,0,.,],",", ,(,N,
[,1,5,0,., ,1,5,0,., ,1,5,0,., ,1,5,0,., ,1,4,0,.,],",", ,(,N,
[,1,4,0,., ,1,4,0,., ,1,5,0,., ,1,4,0,., ,1,3,0,.,],",", ,(,N,
[,1,4,0,., ,1,4,0,., ,1,4,0,., ,1,4,0,., ,1,4,0,.,],",", ,(,N,
[,1,4,0,., ,1,3,0,., ,1,5,0,., ,2,5,0,., ,1,5,0,.,],",", ,(,N,
[,1,4,0,., ,2,0,0,., ,1,6,0,., ,1,5,0,., ,1,1,0,.,],",", ,(,N,
[,1,6,0,., ,1,5,0,., , ,9,0,., , ,9,0,., ,1,6,0,.,],",", ,(,N,
[,1,1,0,., ,1,6,0,., , ,9,0,., , ,7,0,., ,1,1,0,.,],",", ,(,N,
[,1,4,0,., ,1,5,0,., ,1,4,0,., ,1,4,0,., ,1,4,0,.,],",", ,(,N,
[,1,4,0,., ,1,3,0,., ,1,5,0,., ,1,4,0,., ,1,4,0,.,],",", ,(,N,
[,1,4,0,., ,1,4,0,., ,1,4,0,., ,1,4,0,., ,1,4,0,.,],",", ,(,N,
[,1,4,0,., ,1,4,0,., ,1,3,0,., ,1,4,0,., ,1,4,0,.,],",", ,(,N,
[,1,4,0,., ,1,4,0,., ,1,3,0,., ,1,5,0,., ,1,3,0,.,],",", ,(,N,
[,1,0,0,., , ,9,0,., , ,9,0,., , ,8,0,., , ,8,0,.,],",", ,(,A,F,I,B,
[, ,9,0,., ,1,0,0,., , ,9,0,., ,1,1,0,., , ,8,0,.,],",", ,(,A,F,I,B,
[,1,3,0,., ,1,4,0,., ,1,1,0,., ,1,7,0,., ,1,5,0,.,],",", ,(,N,
[,1,3,0,., ,1,4,0,., ,1,4,0,., ,1,4,0,., ,1,4,0,.,],",", ,(,N,
[,1,5,0,., ,1,3,0,., ,1,4,0,., ,1,5,0,., ,1,4,0,.,],",", ,(,N,
[,1,4,0,., ,1,4,0,., ,1,4,0,., ,1,1,0,., ,1,8,0,.,],",", ,(,N,
[,1,4,0,., ,1,5,0,., ,1,4,0,., ,1,5,0,., ,1,4,0,.,],",", ,(,N,
[,1,4,0,., ,1,4,0,., ,1,5,0,., ,1,5,0,., ,1,4,0,.,],",", ,(,N,
[,1,4,0,., ,1,5,0,., ,1,5,0,., ,1,4,0,., ,1,4,0,.,],",", ,(,N,
[,1,5,0,., ,1,5,0,., ,1,4,0,., ,1,4,0,., ,1,5,0,.,],",", ,(,N,
[,1,5,0,., ,1,4,0,., ,1,4,0,., ,1,5,0,., ,1,4,0,.,],",", ,(,N,
[,1,5,0,., ,1,4,0,., ,1,5,0,., ,1,5,0,., ,1,4,0,.,],",", ,(,N,
[, ,8,0,., , ,8,0,., ,1,0,0,., ,1,0,0,., ,1,0,0,.,],",", ,(,A,F,I,B,
[, ,8,0,., ,1,6,0,., , ,4,0,., ,1,5,0,., ,1,4,0,.,],",", ,(,A,F,I,B,
[, ,4,0,., , ,5,0,., ,1,0,0,., ,1,6,0,., , ,7,0,.,],",", ,(,A,F,I,B,
[, , ,4,0,., ,3,4,1,0,., , ,5,0,0,., ,1,3,8,0,., ,3,5,4,0,.,],",", ,(,A,F,I,B,
[,8,6,0,., ,1,1,0,., ,5,4,0,., ,4,1,0,., ,4,5,0,.,],",", ,(,A,F,I,B,
[,4,4,0,., , ,7,0,., ,1,4,0,., , ,6,0,., ,3,1,0,.,],",", ,(,A,F,I,B,
[,4,0,0,., ,1,0,0,., ,2,0,0,., ,1,6,0,., , ,4,0,.,],",", ,(,A,F,I,B,
[,1,3,0,., ,1,8,0,., ,1,2,0,., ,1,7,0,., , ,4,0,.,],",", ,(,A,F,I,B,
[,2,2,0,., ,1,2,0,., ,1,4,0,., , ,7,0,., ,3,1,0,.,],",", ,(,A,F,I,B,
[, ,4,0,., , ,7,0,., , ,4,0,., ,2,6,0,., ,2,1,0,.,],",", ,(,A,F,I,B,
[, ,9,0,., ,1,0,0,., , ,9,0,., , ,9,0,., ,1,0,0,.,],",", ,(,A,F,I,B,
[, ,7,0,., ,3,4,0,., , ,8,0,., , ,7,0,., , ,4,0,.,],",", ,(,A,F,I,B,
[,1,4,0,., , ,5,0,., ,2,2,0,., , ,4,0,., ,1,5,0,.,],",", ,(,A,F,I,B,
[,1,4,0,., , ,8,0,., , ,9,0,., ,1,1,0,., ,1,6,0,.,],",", ,(,A,F,I,B,
[,1,0,0,., ,2,2,0,., ,1,2,0,., , ,4,0,., ,1,7,0,.,],",", ,(,A,F,I,B,
[, ,5,0,., , ,4,0,., ,2,4,0,., ,1,4,0,., , ,5,0,.,],",", ,(,A,F,I,B,
[,1,1,0,., ,1,2,0,., ,2,5,0,., , ,5,0,., , ,7,0,.,],",", ,(,A,F,I,B,
[, ,8,0,., , ,8,0,., , ,8,0,., ,2,0,0,., ,1,4,0,.,],",", ,(,A,F,I,B,
[, ,9,0,., , ,8,0,., ,1,0,0,., ,1,1,0,., ,1,6,0,.,],",", ,(,A,F,I,B,
[, ,5,0,., ,1,8,0,., ,1,4,0,., ,1,1,0,., ,1,9,0,.,],",", ,(,A,F,I,B,
[,1,2,0,., , ,9,0,., ,1,1,0,., , ,8,0,., , ,8,0,.,],",", ,(,A,F,I,B,
[,1,3,0,., , ,9,0,., , ,6,0,., , ,9,0,., ,1,0,0,.,],",", ,(,A,F,I,B,
[, ,9,0,., , ,6,0,., , ,9,0,., , ,5,0,., ,1,2,0,.,],",", ,(,A,F,I,B,
[,1,0,0,., ,2,0,0,., ,1,3,0,., , ,6,0,., , ,8,0,.,],",", ,(,A,F,I,B,
[,1,7,0,., , ,4,0,., ,1,2,0,., , ,8,0,., , ,9,0,.,],",", ,(,A,F,I,B,
[, ,9,0,., ,2,6,0,., , ,6,0,., ,1,2,0,., , ,7,0,.,],",", ,(,A,F,I,B,
[, ,3,0,., ,2,8,0,., ,1,5,0,., ,1,8,0,., ,1,8,0,.,],",", ,(,A,F,I,B,
[, ,6,0,., , ,9,0,., , ,9,0,., ,1,4,0,., , ,8,0,.,],",", ,(,A,F,I,B,
[,1,4,0,., , ,3,0,., ,1,2,0,., ,1,6,0,., ,1,5,0,.,],",", ,(,A,F,I,B,
[, ,8,0,., , ,3,0,., , ,4,0,., ,4,6,0,., ,5,2,0,.,],",", ,(,A,F,I,B,
[,4,5,0,., , ,9,0,., ,2,2,0,., ,4,6,0,., ,1,0,0,.,],",", ,(,A,F,I,B,
[,1,1,0,., ,1,3,0,., , ,3,0,., ,1,1,0,., ,3,1,0,.,],",", ,(,A,F,I,B,
[,2,7,0,., ,1,6,0,., , ,4,0,., ,1,9,0,., ,1,6,0,.,],",", ,(,A,F,I,B,
[,1,1,0,., , ,8,0,., ,3,6,0,., ,2,3,0,., ,1,3,0,.,],",", ,(,A,F,I,B,
[, ,6,0,., , ,7,0,., ,1,0,0,., ,1,2,0,., ,2,0,0,.,],",", ,(,A,F,I,B,
[,1,8,0,., ,2,3,0,., , ,5,0,., , ,6,0,., ,1,1,0,.,],",", ,(,A,F,I,B,
[,2,1,0,., ,2,0,0,., , ,5,0,., ,4,6,0,., ,2,9,0,.,],",", ,(,A,F,I,B,
[,1,9,0,., , ,6,0,., ,1,3,0,., ,4,7,0,., , ,8,0,.,],",", ,(,A,F,I,B,
[,1,2,0,., ,3,7,0,., ,1,7,0,., ,1,3,0,., , ,9,0,.,],",", ,(,A,F,I,B,
[,1,8,0,., , ,4,0,., ,1,6,0,., ,1,1,0,., , ,9,0,.,],",", ,(,A,F,I,B,
[,3,1,0,., , ,7,0,., ,1,1,0,., ,1,6,0,., , ,6,0,.,],",", ,(,A,F,I,B,
